2.727502, 2.898304 2.877525 2.787795 2.730431 2.848097 3.036042 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 
2.795691, 2.877525 2.787795 2.730431 2.848097 3.036042 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 
2.875061, 2.787795 2.730431 2.848097 3.036042 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 
2.945968, 2.730431 2.848097 3.036042 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 
3.004058, 2.848097 3.036042 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 
3.048599, 3.036042 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 
3.058179, 2.623994 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 
3.118511, 2.560331 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 
3.203979, 2.652024 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 
3.257674, 3.108391 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 
3.243436, 3.030283 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 
3.187010, 2.977286 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 
3.106691, 3.235574 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 
3.077799, 3.356116 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 
3.082191, 3.029214 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 
3.092908, 2.721904 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 
3.081319, 2.749946 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 
3.109837, 2.633455 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 
3.184342, 2.879063 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 
3.284880, 2.605264 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 
3.439534, 2.386044 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 
3.621699, 2.405776 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 
3.892093, 2.322444 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 
4.169015, 2.269576 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 
4.354476, 2.227093 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 
4.474615, 2.117188 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 
4.588865, 2.249816 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 
4.572699, 2.286477 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 
4.454292, 2.420898 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 
4.291038, 2.481805 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 
4.116191, 2.706976 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 
4.006807, 2.682730 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 
3.901971, 2.490821 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 
3.799955, 2.373817 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 
3.839759, 2.489355 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 
3.921602, 2.854019 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 
3.988035, 2.960735 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 
4.155488, 2.965384 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 
4.308776, 2.395882 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 
4.419907, 2.205264 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 
4.514255, 2.271773 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 
4.469236, 2.810973 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 
4.344598, 2.953363 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 
4.148021, 3.083381 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 
3.852004, 3.054477 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 
3.551292, 2.713286 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 
3.280892, 2.682581 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 
2.962388, 2.827368 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 
2.695004, 3.307319 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 
2.553592, 3.359995 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 
2.468253, 3.395163 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 
2.427308, 3.121538 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 
2.478857, 3.135615 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 
2.567468, 3.280855 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 
2.686270, 3.203231 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 
2.796972, 3.207655 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 
2.864537, 2.965016 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 
2.962015, 2.832924 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 
3.089171, 2.919296 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 
3.077331, 3.166357 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 
3.054836, 3.355873 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 
3.080537, 3.122108 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 2.755431 
3.046333, 3.407281 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 2.755431 2.796162 
3.056935, 3.486556 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 2.755431 2.796162 3.279825 
3.007409, 3.536692 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 2.755431 2.796162 3.279825 3.540156 
2.958466, 4.001870 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 2.755431 2.796162 3.279825 3.540156 3.185821 
2.970184, 4.441514 5.248632 5.060559 4.705510 4.327527 4.336444 3.888711 3.612662 4.105853 3.836630 3.939823 3.593675 3.622333 4.167339 4.185562 4.570886 5.008796 5.012839 4.371597 4.282767 3.852207 3.313092 3.194847 2.936678 2.907856 2.478799 2.053238 1.980516 2.323207 2.597476 2.650061 3.268702 3.099075 2.884849 2.755431 2.796162 3.279825 3.540156 3.185821 2.941611 
